N, |E1/B0_eff|, |E2/B0_eff|, |E3/E3_main_decay|, |E3_main_decay/B0_eff|, |E3/B0_eff|, (|E1|+|E2|+|E3|)/|B0_eff|
1582, 0.0000000108778968308137525770801975242, 0.00000014088264031033438869457935471, 0.208981622148832794411078761865, 0.00012166960014729468254513886181, 0.000025426710404981508255058675286, 0.0000255784709421226563963303348382
1583, 0.0000000108611576550878398454944964296, 0.0000001407136398600176524898578303, 0.208981193101943065681276303412, 0.000121502617898326833565865454604, 0.0000253917620534018437393631569428, 0.0000255433368509169492316985092695
1584, 0.0000000108444549338825943079475599568, 0.000000140544949809997541651248442651, 0.2089807645972089693721971396, 0.000121335960373161184900775155242, 0.0000253568817719198733579506000216, 0.0000255082711766637534939097960243
1585, 0.0000000108277885647396250703778282908, 0.000000140376569393080218776458990454, 0.208980336633603529837444251258, 0.00012116962674973964916789268095, 0.0000253220693879286830133489817694, 0.0000254732737458865028571958185882
1586, 0.000000010811158445552962977214762788, 0.000000140208497844453744388896625737, 0.208979909210102363585348827815, 0.000121003616208574583884565907635, 0.0000252873247293619873277053957271, 0.0000254383443856519940350715071156
1587, 0.0000000107945644745676275733570212885, 0.000000140040734401679177919244825309, 0.208979482325683671105664377668, 0.000120837927932739210541298085649, 0.0000252526476246921110379456251751, 0.0000254034829235683578434382270217
1588, 0.000000010778006550378200788616104973, 0.000000139873278304681717540626039803, 0.208979055979328228727166784802, 0.000120672561107858075173225628025, 0.000025218037902927979149549096956, 0.0000253686891877830390678783391008
1589, 0.0000000107614845719274073088992842458, 0.000000139706128795741878663289183561, 0.20897863017001938050602405445, 0.000120507514922097550224345867698, 0.0000251834953936131158056154671589, 0.0000253339630069807850915876556267
1590, 0.0000000107449984385047015986177055953, 0.000000139539285119486710895852149844, 0.208978204896743030144800176688, 0.000120342788566156377500732389093, 0.0000251490199268236518281391458186, 0.000025299304210381643240633615674
1591, 0.0000000107285480497448615390162849654, 0.000000139372746522881053281213739939, 0.208977780158487632941958219082, 0.000120178381233256252010110716653, 0.0000251146113331663408886485121091, 0.000025264712627738966803468742134
1592, 0.0000000107121333056265886473313158513, 0.000000139206512255218827616326828738, 0.208977355954244187771728437892, 0.000120014292119132446486278402532, 0.0000250802694437765842656019950792, 0.0000252301880893374296818656532238
1593, 0.0000000106957541064711148418896720096, 0.00000013904058156811436966609529968, 0.20897693228300622909420787185, 0.00011985052042202447639798479687, 0.0000250459940903164641461727719128, 0.0000251957304259910496306807568845
1594, 0.000000010679410352940815718470075196, 0.000000138874953715493798082721314744, 0.208976509143769818995558553261, 0.000119687065342666805242978671829, 0.0000250117851049727854302853754414, 0.0000251613394690412200440865668313
1595, 0.0000000106631019460378303034521374326, 0.00000013870962795358642084288688632, 0.208976086535533539258172138113, 0.000119523926084279589929045607449, 0.0000249776423204551259950033773732, 0.000025127015050354750246149716397
1596, 0.0000000106468287871026872494827846752, 0.000000138544603540916179016204532672, 0.208975664457298483460669420039, 0.00011936110185255946604494154188, 0.0000249435655699938953775970556107, 0.0000250927570023219142438627429281
1597, 0.0000000106305907778129374395922339686, 0.000000138379879738293127679416072514, 0.208975242908068249107603852419, 0.000119198591855670372825228466962, 0.0000249095546873384018358528264478, 0.0000250585651578545079009718347542
1598, 0.0000000106143878201817929658929387881, 0.000000138215455808804953791856391692, 0.208974821886848929788738858617, 0.000119036395304234417614090321954, 0.0000248756095067549277444133251003, 0.0000250244393503839144911710744307
1599, 0.0000000105982198165567724491948467228, 0.000000138051331017808530848730340667, 0.208974401392649107367769362353, 0.000118874511411322779634287233696, 0.0000248417298630248132861657760974, 0.0000249903794138591785894637012848
1600, 0.0000000105820866696183526660689393248, 0.00000013788750463292151012977583934, 0.208973981424479844200358618593, 0.00011871293939244665286847084582, 0.0000248079155914425483979217925673, 0.0000249563851827450882607176373459
1601, 0.0000000105659882823786264500883551507, 0.000000137723975924013948361904819816, 0.208973561981354675381362069998, 0.000118551678465548227861152743143, 0.0000247741665278138729298581956504, 0.0000249224564920202655046701888253
1602, 0.0000000105499245581799668341724429835, 0.00000013756074416319997161542587121, 0.208973143062289601021110595086, 0.000118390727850991712250663010538, 0.0000247404825084538849784098130739, 0.0000248885931771752649168594113881
1603, 0.0000000105338954006936974011538621091, 0.000000137397808624829475254458406809, 0.208972724666303078550626151718, 0.000118230086771554389841492455366, 0.0000247068633701851573525289571153, 0.0000248547950742106805251845693842
1604, 0.0000000105179007139187688098823494225, 0.000000137235168585479859763147895645, 0.208972306792416015055643453408, 0.000118069754452417718028453009649, 0.0000246733089503358621334467631553, 0.0000248210620196352607620197934003
1605, 0.0000000105019404021804414643710180771, 0.000000137072823323947802270285230262, 0.208971889439651759639311946322, 0.000117909730121158463385126622212, 0.0000246398190867379032882909453469, 0.0000247873938504640315320256015953
1606, 0.0000000104860143701289742936820483203, 0.000000136910772121241063595920682403, 0.208971472607036095813452981586, 0.000117750013007739875230096955659, 0.0000246063936177250572981314173251, 0.0000247537904042164273360210200558
1607, 0.0000000104701225227383196104383869557, 0.000000136749014260570330644544170357, 0.208971056293597233918247700867, 0.00011759060234450289698549738105, 0.000024573032382131121761245267965, 0.0000247202515189144304115002505223
1608, 0.0000000104542647653048240160365963557, 0.000000136587549027341093970378767372, 0.208970640498365803570231772945, 0.000117431497366157415143405750129, 0.0000245397352192880719326037875491, 0.0000246867770330807178505902029128
1609, 0.0000000104384410034459353208232958646, 0.000000136426375709145560341303561089, 0.208970225220374846138473735347, 0.00011727269730977354565664314438, 0.0000245065019690242251608016384955, 0.0000246533667857368166564637653525
1610, 0.0000000104226511430989154476837264544, 0.000000136265493595754600128885170357, 0.208969810458659807248814307981, 0.000117114201414772957571535171891, 0.0000244733324716624131838603469266, 0.0000246200206164012666994369158234
1611, 0.00000001040689509051955928767585224, 0.000000136104901979109729352954478671, 0.208969396212258529316044655167, 0.000116956008922920233721184250753, 0.0000244402265680181622455479499883, 0.0000245867383650877915341885803192
1612, 0.0000000103911727522809194765270984693, 0.000000135944600153315126210116493259, 0.208968982480211244103902178519, 0.000116798119078314268298808779537, 0.0000244071840993978809940699496944, 0.0000245535198723034770397565932861
1613, 0.0000000103754840352720370609933233588, 0.000000135784587414629681916526725378, 0.20896856926156056531276302577, 0.000116640531127379701131681824482, 0.0000243742049075970561251935984655, 0.0000245203649790469578441711185143
1614, 0.0000000103598288466966780242609390545, 0.000000135624863061459085696207150718, 0.208968156555351481194911099968, 0.000116483244318858388477182238462, 0.0000243412888348984557320751399954, 0.0000244872735268066114957956080852
1615, 0.0000000103442070940720756397532434208, 0.000000135465426394347943747108688089, 0.208967744360631347197263949398, 0.000116326257903800910163455457725, 0.0000243084357240703403242680539502, 0.0000244542453575587603436549158817
1616, 0.0000000103286186852276786228810075708, 0.000000135306276715971932018055269201, 0.208967332676449878631436511245, 0.000116169571135558112898137600989, 0.0000242756454183646814785929178901, 0.0000244212803137658810892338541669
1617, 0.0000000103130635283039050504551922761, 0.000000135147413331129982630627001059, 0.20896692150185914337102427133, 0.000116013183269772689569569592963, 0.0000242429177615153880847555397162, 0.0000243883782383748219724366219095
1618, 0.0000000102975415317509020176563477966, 0.000000134988835546736503780956683927, 0.20896651083591355457598798832, 0.000115857093564370794365880019197, 0.0000242102525977365401488016234372, 0.0000243555389748150275546002364689
1619, 0.0000000102820526043273110026307943324, 0.000000134830542671813632957325080319, 0.208966100677669863444022713611, 0.000115701301279553693538268930591, 0.0000241776497717206301176981411404, 0.0000243227623669967710616580970151
1620, 0.0000000102665966550990389089580922709, 0.000000134672534017483523310345871907, 0.208965691026187151988794417611, 0.000115545805677789451635767560448, 0.0000241451091286368116885312259332, 0.0000242900482593093942507505298974
1621, 0.0000000102511735934380347564076006408, 0.000000134514808896960663013431229618, 0.208965281880526825844928109519, 0.000115390606023804653039695508512, 0.0000241126305141291560660108282558, 0.000024257396496619554763780667086
1622, 0.0000000102357833290210719905740966121, 0.000000134357366625544227452123394633, 0.208964873239752607099631910807, 0.000115235701584576158626963273932, 0.0000240802137743149156321685530758, 0.000024224806924269480931611250567
1623, 0.0000000102204257718285363821534963378, 0.000000134200206520610464081766662043, 0.208964465102930527150842112568, 0.000115081091629322897392299827502, 0.0000240478587557827949923323980332, 0.0000241922793880752339927963181916
1624, 0.0000000102051008321432194867896857228, 0.000000134043327901605109793877711182, 0.2089640574691289195917748137, 0.000114926775429497692860413345468, 0.0000240155653055912293616586918495, 0.0000241598137343249776909393592464
1625, 0.0000000101898084205491176365923465399, 0.000000133886730090035840632450373983, 0.20896365033741841312177030052, 0.000114772752258779124119998732955, 0.0000239833332712666702566933031458, 0.0000241274098097772552149623458663
1626, 0.0000000101745484479302364345934563867, 0.000000133730412409464753702303711343, 0.208963243706871924483316888957, 0.000114619021393063421312430319958, 0.0000239511625008018784566299655821, 0.0000240950674616592734467668627498
1627, 0.0000000101593208254694007235768578819, 0.000000133574374185500881112449713665, 0.208962837576564651425141507888, 0.000114465582110456395408877889478, 0.0000239190528426542241991241040213, 0.0000240627865376651944809601305928
1628, 0.0000000101441254646470700008809408053, 0.000000133418614745792735798319091138, 0.208962431945574065691254856502, 0.000114312433691265402110481418398, 0.0000238870041457439945757105339839, 0.0000240305668859544343815097340158
1629, 0.0000000101289622772401592509390680833, 0.000000133263133420020889067540507665, 0.208962026812979906035839519904, 0.000114159575417991339707127984164, 0.0000238550162594527080920656446515, 0.0000239984083551499691403841242273
1630, 0.0000000101138311753208651674859100523, 0.000000133107929539890579714820274917, 0.208961622177864171263869975338, 0.00011400700657532068073125040723, 0.0000238230890336214363585402191336, 0.0000239663107943366478034225253186
1631, 0.0000000100987320712554977375203386775, 0.000000132953002439124354552315994742, 0.208961218039311113297353966658, 0.000113854726450117537243960723299, 0.0000237912223185491328765782097874, 0.0000239342740530595127288680461208
1632, 0.0000000100836648777033171592769817012, 0.000000132798351453454740202738954105, 0.208960814396407230267085266858, 0.0001137027343314157595917098889, 0.0000237594159649909688868227544159, 0.0000239022979813221269441847703517
1633, 0.0000000100686295076153760666189532977, 0.000000132643975920616946003256271146, 0.208960411248241259629798387651, 0.000113551029510411068472537402556, 0.000023727669824156676244895410398, 0.0000238703824295849085669652856224
1634, 0.0000000100536258742333670324236699546, 0.000000132489875180341597869094898426, 0.208960008593904171310616331359, 0.000113399611280453220151842880471, 0.0000236959837477088972910184389699, 0.0000238385272487634722559199575383
1635, 0.0000000100386538910884753236920351328, 0.000000132336048574347502966575643747, 0.208959606432489160870683013614, 0.000113248478937038204668480011705, 0.0000236643575877615416798338168178, 0.0000238067322902269776581240844967
1636, 0.0000000100237134720002368812686408938, 0.000000132182495446334445046126404049, 0.208959204763091642699872515744, 0.000113097631777800476872828413689, 0.0000236327911968781501369537036754, 0.0000237749974057964848188810987204
1637, 0.0000000100088045310754014972169961701, 0.000000132029215141976010286639857361, 0.208958803584809243234467853107, 0.000112947069102505220139349078052, 0.0000236012844280702651089571005492, 0.0000237433224477433165207409574027
1638, 0.00000000999392698270680116304915669897, 0.000000131876207008912443503351954745, 0.208958402896741794199702470191, 0.000112796790213040642596989298996, 0.0000235698371347958082737295196017, 0.0000237117072687874275183959207132
1639, 0.00000000997908074157222356216350778177, 0.000000131723470396743534572223731946, 0.208958002697991325877058194922, 0.00011264679441341030572163036827, 0.0000235384491709574648782177011674, 0.0000236801517220957806363520884071
1640, 0.00000000996426572263329067999784487039, 0.000000131571004657021534924610251613, 0.208957602987662060396213903392, 0.000112497081009725485135621206231, 0.0000235071203909010748708513123051, 0.0000236486556612807296964559204016
1641, 0.00000000994948184113434250555731535575, 0.000000131418809143244103966796924271, 0.208957203764860405051539662167, 0.000112347649310197563460274114595, 0.000023475850649414030796059919508, 0.0000236172189403984092425322737476
1642, 0.00000000993472901260132579812823463427, 0.000000131266883210847285279775071915, 0.208956805028694945643031628405, 0.000112198498625130455068017585989, 0.0000234446398017236824184868897536, 0.0000235858414139471310295647930602
1643, 0.00000000992000715284068789313927729455, 0.000000131115226217198512455415424325, 0.208956406778276439841583498338, 0.000112049628266913062581734847697, 0.0000234134877034957480446783530328, 0.0000235545229368657872450269077344
1644, 0.00000000990531617793827552128107678514, 0.000000130963837521589644425980306886, 0.20895600901271781057849080211, 0.000111901037550011764969632553388, 0.0000233823942108327325101980606465, 0.0000235232633645322604301453220302
1645, 0.00000000989065600425823861514385083352, 0.000000130812716485230030144692621383, 0.208955611731134139459084847737, 0.000111752725790962937084789922442, 0.0000233513591802723518002896011408, 0.0000234920625527618400690494376131
1646, 0.00000000987602654844193907778031177342, 0.000000130661862471239602475852369423, 0.208955214932642660200393618834, 0.000111604692308365500499363193377, 0.0000233203824687859642723819517443, 0.0000234609203578056458139355844255
1647, 0.00000000986142772740686448774782733837, 0.000000130511274844642001153759453035, 0.208954818616362752092727430025, 0.000111456936422873505484206803239, 0.0000232894639337770084489008993064, 0.0000234298366363490573145424065868
1648, 0.00000000984685945834554671532957488559, 0.000000130360952972357724670464839406, 0.208954422781415933485087640383, 0.000111309457457188743985483203602, 0.0000232586034330794473490204112081, 0.0000233988112455101506204062056224
1649, 0.00000000983232165872448542477928685995, 0.000000130210896223197310953130927641, 0.208954027426925855294297219023, 0.000111162254736053393450624295059, 0.0000232278008249562193281555088702, 0.0000233678440428381411245334190847
1650, 0.00000000981781424628307643757812398943, 0.000000130061103967854546692536135077, 0.208953632552018294537752448049, 0.000111015327586242691356797879904, 0.0000231970559680976953941655174292, 0.0000233369348863118330172956316882
1651, 0.00000000980333713903254493183524156024, 0.000000129911575578899705185008359665, 0.208953238155821147889695536445, 0.000110868675336557640295814020691, 0.0000231663687216201429694020055902, 0.0000233060836343380752195188491914
1652, 0.00000000978889025525488345310573944644, 0.000000129762310430772812550817103034, 0.208952844237464425260908404199, 0.000110722297317817743470192758435, 0.0000231357389450641960679022167136, 0.0000232752901457502237639061395561
1653, 0.00000000977447351350179471204091461708, 0.000000129613307899776942192794686152, 0.208952450796080243401728379083, 0.000110576192862853770455883689835, 0.000023105166498393331857191603888, 0.0000232445542798066105940964394888
1654, 0.00000000976008683259363914442607180875, 0.000000129464567364071537359693185514, 0.208952057830802819528287028901, 0.0001104303613065005530879063009, 0.0000230746512419923535743238334019, 0.0000232138758961890187508279526592
1655, 0.00000000974573013161838720930060009326, 0.000000129316088203665761679515492008, 0.208951665340768464971873829908, 0.00011028480198558981132593653468, 0.0000230441930366658797659467996316, 0.0000231832548550011639148356157237
1656, 0.0000000097314033299305764009935962902, 0.000000129167869800411877528786276205, 0.20895127332511557885132684729, 0.000110139514238943008957640723091, 0.0000230137917436368398223473440519, 0.0000231526910167671822762771239244
1657, 0.00000000971710634715027295104601664314, 0.000000129019911537998652104451661874, 0.208950881782984641768353076293, 0.000109994497407364238998301140482, 0.0000229834472245449757755847106935, 0.0000231221842424301247006402083721
1658, 0.00000000970283910316203819612717190366, 0.000000128872212801944791065815092706, 0.208950490713518209525681562638, 0.000109849750833633138646039503642, 0.0000229531593414453503319840535688, 0.0000230917343933504571612459958334
1659, 0.00000000968860151811389958818935392905, 0.00000012872477297959239961463125431, 0.208950100115860906867952888408, 0.000109705273862497833652692621082, 0.0000229229279568068611094196161969, 0.0000230613413313045674086224368051
1660, 0.0000000096743935124163263232395000195, 0.000000128577591460100470882190012697, 0.208949709989159421245249074606, 0.000109561065840667911971136215338, 0.0000228927529335107610499742286632, 0.0000230310049184832778471796581759
1661, 0.00000000966021500674120956524107038434, 0.000000128430667634438401492928180082, 0.208949320332562496599168414014, 0.000109417126116807426540589480276, 0.0000228626341348491849787176755459, 0.0000230007250174903645897758447963
1662, 0.00000000964606592202084724179274017042, 0.000000128284000895379534174808546726, 0.208948931145220927171350208005, 0.00010927345404152792707217995868, 0.0000228325714245236822795045733512, 0.0000229705014913410826609211746381
1663, 0.00000000963194617944693338836309620868, 0.000000128137590637494727287403051538, 0.208948542426287551334354838393, 0.000109130048967381520697763240718, 0.0000228025646666437556588437590365, 0.0000229403342034606973195195251842
1664, 0.00000000961785570046955201799228578334, 0.000000127991436257145951139310231934, 0.208948154174917245444805060436, 0.000108986910248853961345735584568, 0.0000227726137257254059690485346936, 0.0000229102230176830214722058372113
1665, 0.00000000960379440679617549350249601678, 0.000000127845537152479910967226222199, 0.208947766390266917718694855639, 0.000108844037242357767708284438658, 0.0000227427184666896830620267705978, 0.000022880167798248959148487499316
1666, 0.00000000958976222039066737938925355344, 0.000000127699892723421696449673586668, 0.208947379071495502128772633086, 0.00010870142930622536966525143723, 0.0000227128787548612426452242589865, 0.0000228501684098050550090533218267
1667, 0.00000000957575906347228975069483074638, 0.000000127554502371668457629073206334, 0.208946992217763952323906015711, 0.000108559085800702283030491499171, 0.0000226830944559669091113847975124, 0.0000228202247174020498587645655494
1668, 0.0000000095617848585147149362935320787, 0.000000127409365500683107116521311857, 0.208946605828235235570335893152, 0.000108417006087940312487323741353, 0.0000226533654361342443139411866706, 0.0000227903365864934421359940015145
1669, 0.00000000954783952824504167414631863375, 0.000000127264481515688048454306598897, 0.208946219902074326714727865674, 0.000108275189531990782580370625096, 0.0000226236915618901222599996414864, 0.0000227605038829340553501280944039
1670, 0.00000000953392299564281565620911455814, 0.000000127119849823658930511871199791, 0.208945834438448202168929644096, 0.000108133635498797796631789813518, 0.0000225940727001593096930299571527, 0.000022730726472978611439198037467
1671, 0.00000000952003518393905444080523310174, 0.000000126975469833318427791584144886, 0.208945449436525833916343408757, 0.000107992343356191523450598495738, 0.0000225645087182630525375209245233, 0.0000227010042232803100197533139012
1672, 0.00000000950617601661527671039766638713, 0.000000126831340955130046521356853519, 0.208945064895478183539822566241, 0.00010785131247388151170447792314, 0.0000225349994839176681780061120675, 0.0000226713370008894135012378665874
1673, 0.00000000949234541740253585282150793082, 0.000000126687462601291956411787174472, 0.208944680814478196271002775988, 0.000107710542223450031824144847355, 0.0000225055448652331435450130281663, 0.0000226417246732518380372776368487
1674, 0.00000000947854331028045784416052545507, 0.000000126543834185730847956171574376, 0.208944297192700795060977549947, 0.000107570031978345445311054424784, 0.0000224761447307117389806321602091, 0.0000226121671082077502864324923089
1675, 0.00000000946476961947628341157487898368, 0.000000126400455124095815152374275566, 0.208943914029322874672229157136, 0.000107429781113875601319878066721, 0.0000224467989492465978565460743821, 0.0000225826641739901699551100235367
1676, 0.00000000945102426946391445450919087081, 0.000000126257324833752263526187497489, 0.208943531323523295791725991423, 0.00010728978900720126038789169754, 0.0000224175073901203619175051659897, 0.000022553215739223578095485862678
1677, 0.0000000094373071849629647028316254873, 0.000000126114442733775843336458483161, 0.208943149074482879165097984958, 0.000107150055037329545184061382861, 0.0000223882699230037923233745851162, 0.0000225238216729225311314138752249
1678, 0.00000000942361829093781459057533196568, 0.000000125971808244946407842896719234, 0.208942767281384399751802071523, 0.00010701057858510741815130146129, 0.0000223590864179543963630224478351, 0.0000224944818444902805854559198863
1679, 0.00000000940995751259667032407354882561, 0.000000125829420789741996518108709748, 0.208942385943412580901190123695, 0.000106871359033215185916035524812, 0.0000223299567454150598134581298058, 0.0000224651961237173984803003120643
1680, 0.00000000939632477539062712339886957331, 0.000000125687279792332843086037864265, 0.208942005059754088549392205021, 0.000106732395766160030339853681904, 0.0000223008807762126849177697598359, 0.0000224359643807804083879791965697
1681, 0.00000000938272000501273661613562855292, 0.000000125545384678575408269613535063, 0.208941624629597525436928393537, 0.000106593688170269566088723675164, 0.0000222718583815568339555505591017, 0.0000224067864862404221004363082653
1682, 0.00000000936914312739707836263209146362, 0.000000125403734876006437131036009898, 0.208941244652133425346962845823, 0.000106455235633685424595852155662, 0.0000222428894330383783796388794667, 0.0000223776623110417818951325475681
1683, 0.00000000935559406871783549199613002631, 0.000000125262329813837040888743360296, 0.208940865126554247364114181474, 0.000106317037546356864294964262047, 0.0000222139738026281534931389097134, 0.0000223485917265107083695196492037
1684, 0.00000000934207275538837442821433025276, 0.000000125121168922946803095721484616, 0.208940486052054370153736676338, 0.000106179093300034407001393356853, 0.0000221851113626756186408210635933, 0.0000223195746043539538183449994082
1685, 0.00000000932857911406032868589003354959, 0.000000124980251635877910064430493676, 0.208940107427830086261587159168, 0.000106041402288263500319032088179, 0.0000221563019859075228891405379516, 0.0000222906108166574611278908584788
1686, 0.00000000931511307162268671521064436947, 0.000000124839577386829305424228788369, 0.208939729253079596433792910442, 0.000105903963906378205951826787916, 0.0000221275455454265761692460430379, 0.0000222617002358850281613854824707
1687, 0.00000000930167455520088377586866214362, 0.000000124699145611650868697780796605, 0.208939351527003003957036264103, 0.000105766777551494913799132127203, 0.0000220988419147101258574850593865, 0.0000222328427348769776099587088453
1688, 0.00000000928826349215589781977431360884, 0.000000124558955747837617783535394474, 0.208938974248802309018872012744, 0.000105629842622506081714878354412, 0.000022070190967608838768046420139, 0.0000222040381868488322836497298471
1689, 0.00000000927487981008334936251037915172, 0.000000124419007234523935231959556718, 0.208938597417681403088094114502, 0.000105493158520074000811127616803, 0.0000220415925783453885325131049511, 0.000022175286465389995817107574887
1690, 0.00000000926152343681260532359182817585, 0.000000124279299512477818203805787348, 0.208938221032846063315068595451, 0.000105356724646624586187220439076, 0.0000220130466215131483412302906264, 0.000022146587444462438764757688242
1691, 0.00000000924819430040588681570420845872, 0.000000124139832024095151999282395332, 0.208937845093503946951949934772, 0.000105220540406341192966336804788, 0.0000219845529720748890215256010778, 0.0000221179409983993900603405876816
1692, 0.00000000923489232915738086320537767609, 0.000000124000604213394007047582725156, 0.208937469598864585792698611333, 0.000105084605205158457521907325629, 0.0000219561115053614824279478088111, 0.0000220893470019040338158585969139
1693, 0.00000000922161745159235603028512637049, 0.000000123861615526008959246813050391, 0.2089370945481393806328178796, 0.000104948918450756163776930353891, 0.0000219277220970706101198214885667, 0.0000220608053300482114350985867434
1694, 0.00000000920836959646628193928652522844, 0.000000123722865409185433544939012103, 0.208936719940541595748728230021, 0.000104813479552553134459853054425, 0.0000218993846232654773015425568486, 0.0000220323158582711290170267823859
1695, 0.00000000919514869276395265980144018152, 0.000000123584353311774070652947255506, 0.208936345775286353396698374168, 0.000104678287921701147201288401679, 0.0000218710989603735320011695165365, 0.0000220038784623780700244822652322
1696, 0.00000000918195466969861394926060108784, 0.000000123446078684225116781992309287, 0.208935972051590628331251978054, 0.000104543342971078875356435363761, 0.0000218428649851851894629912033514, 0.0000219754930185391131937224562618
1697, 0.00000000916878745671109432584588809706, 0.000000123308040978582836296868784583, 0.208935598768673242342969748107, 0.00010440864411528585343867593271, 0.0000218146825748525617298801174209, 0.0000219471594032878556605028320936
1698, 0.00000000915564698346893995465911871031, 0.000000123170239648479947178715666132, 0.208935225925754858815606853342, 0.000104274190770636467050409804305, 0.0000217865516068881923913646765479, 0.0000219188774935201412784980513327
1699, 0.0000000091425331798655533281875824651, 0.000000123032674149132079190422848238, 0.208934853522057977302446044331, 0.000104139982355153967197789394658, 0.0000217584719591637964734810504567, 0.0000218906471664927941059996608874
1700, 0.0000000091294459760193357222118835005, 0.000000122895343937332254638770154215, 0.208934481556806928121807204604, 0.000104006018288564508876597815385, 0.0000217304435099090054465879616703, 0.000021862468299822357036948943708
1701, 0.00000000911638530227283340840631836914, 0.000000122758248471445391627885891004, 0.208934110029227866971634443199, 0.000103872297992291213817107104535, 0.0000217024661377101173274536347146, 0.000021834340771483835552489926924
1702, 0.00000000910335108919188760498604169238, 0.000000122621387211402829699165551908, 0.208933738938548769563082208151, 0.000103738820889448257276324944004, 0.0000216745397215088518520449007466, 0.0000218062644598094465693490523403
1703, 0.0000000090903432675647881468586599217, 0.000000122484759618696877753341610547, 0.208933368283999426273022269855, 0.000103605586404834978766628418674, 0.0000216466641406011106955733314823, 0.0000217782392434873723614735317528
1704, 0.00000000907736176840143085684064784185, 0.000000122348365156375384150942469122, 0.208932998064811436815393790396, 0.000103472593964930016610349851471, 0.0000216188392746357427164731509077, 0.0000217502650015605195314809340247
1705, 0.00000000906440652293247859960110778106, 0.000000122212203289036328887922554397, 0.208932628280218204931319060199, 0.000103339842997885466210456516028, 0.0000215910650036133142011076875744, 0.0000217223416134252830085952112366
1706, 0.00000000905147746260852600009689199456, 0.000000122076273482822437743786315911, 0.20893225892945493309790784664, 0.000103207332933521061928035686741, 0.0000215633412078848840861216493287, 0.0000216944689588303150498655325366
1707, 0.00000000903857451909926780836398854346, 0.000000121940575205415818300066493243, 0.208931890011758617255673660663, 0.000103075063203318382457854500184, 0.0000215356677681507841354745787889, 0.0000216666469178752992215830092707
1708, 0.00000000902569762429267089263033435811, 0.000000121805107926032617727551502676, 0.208931521526368041554485606935, 0.000102943033240415079593839381548, 0.0000215080445654594040493125219553, 0.0000216388753710097293379327037923
1709, 0.00000000901284671029414984281487017455, 0.000000121669871115417702241188168523, 0.20893115347252377311797984066, 0.000102811242479599130276864809144, 0.0000214804714812059814819502843713, 0.00002161115419903169333403428741
1710, 0.00000000900002170942574616657669476158, 0.000000121534864245839358122114310487, 0.208930785849468156826355009871, 0.000102679690357303111817809313936, 0.0000214529483971313969463568090085, 0.0000215834832830866620506455000138
1711, 0.0000000089872225542253110601766143768, 0.000000121400086791084014206800915535, 0.208930418656445310117476415883, 0.000102548376311598500189376458786, 0.0000214254751953209735826504524497, 0.0000215558625046662829079174299796
1712, 0.0000000089744491774456917365112217373, 0.000000121265538226450985743805790432, 0.208930051892701117806213976539, 0.000102417299782189991280744673043, 0.0000213980517582032817682306603032, 0.0000215282917456071784457109773153
1713, 0.00000000896170151205392129277688097197, 0.00000012113121802874723951915972885, 0.208929685557483226921939427005, 0.000102286460210409845009637911983, 0.0000213706779685489485472843106095, 0.0000215007708880897497080962472194
1714, 0.00000000894897949123041210031764501112, 0.000000120997125676282180151922354115, 0.208929319650041041564108541181, 0.000102155857039212252186967740163, 0.0000213433537094694718575231323463, 0.0000214732998146369844497753723455
1715, 0.00000000893628304836815269930719361763, 0.000000120863260648862457461957934446, 0.208928954169625717775854503215, 0.000102025489713167724029725768008, 0.0000213160788644160395321204047833, 0.0000214458784081132701422816699113
1716, 0.00000000892361211707190818101035768422, 0.000000120729622427786794812491630994, 0.208928589115490158435518903272, 0.000101895357678457504218352822226, 0.000021288853317178353054930927835, 0.0000214185065517232117579244298237
1717, 0.00000000891096663115742404046469241256, 0.000000120596210495840838330513849104, 0.208928224486889008166047174524, 0.000101765460382868003395336292193, 0.0000212616769518834560471893509395, 0.000021391184129010454309560329481
1718, 0.00000000889834652465063348251688240815, 0.000000120463024337292026908604638753, 0.208927860283078648262175629362, 0.000101635797275785256002323155447, 0.0000212345496529945674639953344199, 0.0000213639110238565101243864559411
1719, 0.00000000888575173178686816424250940687, 0.00000012033006343788448289225144979, 0.20892749650331719163533759207, 0.000101506367808189399353563270977, 0.0000212074713053099194790055194645, 0.0000213366871204795908300620134236
1720, 0.00000000887318218701007235687089210408, 0.000000120197327284833923357232009896, 0.208927133146864477776216462697, 0.000101377171432649174844020429612, 0.0000211804417939616000358629017478, 0.0000213095123034334440315770046498
1721, 0.00000000886063782497202051042932115933, 0.000000120064815366822591882129676672, 0.208926770212982067734873882513, 0.000101248207603316451191014267944, 0.000021153461004414400045005381274, 0.0000212823864576061946573979402719
1722, 0.00000000884811858053153820441306465832, 0.000000119932527173994210721541337966, 0.208926407700933239118381505442, 0.00010111947577592076960877188554, 0.0000211265288224646652046043647495, 0.0000212553094682191909535303191522
1723, 0.00000000883562438875372646787901384611, 0.000000119800462197948953286027814978, 0.208926045609982981105885212018, 0.000100990975407763910815781479437, 0.0000210996451342391524244929197897, 0.0000212282812208258551042468266186
1724, 0.00000000882315518490918945245177950739, 0.000000119668619931738436835343778557, 0.208925683939397989481030932904, 0.000100862705957714483775364383384, 0.0000210728098261938908320538090093, 0.0000212013016013105384583416045673
